"fg","ff","S","ks","ll","chi2.cdf","chi2.rad","mse.cdf","mse.rad","lr","z_ks","z_ll","z_chi2.cdf","z_chi2.rad","z_mse.cdf","z_mse.rad","z_lr"
"6,1","2,0.01",75,0.287538640720137,-256.475827778857,1.60794279682169,13081.8603045951,0.134948872979934,0.386375620218301,-27.918662791948,58.3087560767641,7.47890409246023,139.342524683364,169321.744604456,4899.69436446527,1.36835582886892,38.2905759910734
"6,1","2,0.01",75,0.299070216412579,-247.994485895103,1.9643678562293,14909.5641133431,0.155937070924092,0.348623954511131,-27.7618371157476,65.9120230304528,9.54270892092703,220.71993279048,221731.016393332,6680.14114468494,0.803414344998529,38.0593039321852
"6,1","2,0.01",105,0.3186602925477,-344.416851370172,2.1326259960494,27551.7214262844,0.170651323443558,0.357712611627987,-43.5997813682858,148.442802051787,9.20496434791965,84.3725677682179,199184.66309564,804.289628300684,1.25395757088385,53.123226190854
"6,1","2,0.01",105,0.283729116910613,-349.376255597778,1.95748345271319,17815.6224507878,0.133507089768473,0.326476396122343,-33.0229366413868,104.150538367295,8.34450162340121,69.2319572651238,81990.822153209,476.873947134347,0.845944524075907,40.566995331396
"6,1","2,0.01",105,0.298274876705162,-341.534081527781,2.20457823155419,19911.4830141827,0.157320608966439,0.312675890779374,-33.816370890215,121.643300579416,9.72452922319875,91.0261954615475,102896.376246593,676.994423230073,0.69117292478015,41.4502684087174
"6,1","2,0.01",145,0.304587457791889,-485.773847841615,2.19494776277023,36171.4476396815,0.158447308900846,0.358762575113947,-61.266545313723,458.821953248558,25.5451419407091,200.805316353691,491517.518343865,4138.21047725844,41.9416688849685,951542.146438896
"6,1","2,0.01",145,0.290297261409792,-483.719859374125,2.21115862096075,26506.1039416077,0.138017513520384,0.330232140149819,-49.2260613867398,404.183876688183,26.3573069986007,204.009988890774,262184.395483925,3117.77511275922,33.7375256519401,776049.482734108
"6,1","2,0.01",145,0.29597602613045,-472.762157883174,2.44607621203031,28724.0055331258,0.160364767887023,0.322450235523583,-49.7184319287793,425.481832969303,30.9048388433509,253.297743861375,308490.488454043,4241.38784825024,31.654613385367,782875.39112986
"6,1","2,0.01",200,0.30985429132003,-666.253583488682,2.50350065208815,52925.1827971191,0.171984858779595,0.366984141329845,-87.6696911931652,156.732858810849,42198.8032225867,100392.535441148,8143707.69202787,167575.718946952,290.07058949155,206.513302181114
"6,1","2,0.01",200,0.297231721119128,-672.755079911684,2.24720196426127,39718.3924752893,0.13319325293302,0.333429656141036,-73.2893238756343,142.342878793925,39002.9967389596,80751.475027569,4578096.46371239,100312.168402084,235.404114867086,176.519086886701
"6,1","2,0.01",200,0.314941543371829,-658.992056029859,2.5124644590796,44774.5084761094,0.162881926579971,0.334566245454808,-78.3084087765844,162.728294520416,45916.9496699072,101118.120651157,5822687.70725159,150250.195758175,237.162519654615,186.720533215527
"6,1","6,1",10,0.26266436603796,-25.0085259643344,0.348433834486304,11.3803418803419,0.123689203731989,0.0781060295693995,-0.923554440196479,6.59977916810938,1.63535536441829,5.1253734966774,0.00033230405783178,7.99444655766091,0.373965132935653,0.0261367678362814
"6,1","6,1",10,0.270262390670554,-28.7081422801886,0.254526371995153,5.90959595959596,0.103418286366963,0.626397160836721,-3.5527136788005e-15,7.36747628321054,0.30986871887732,1.69605658637983,0.191121595325727,4.31734438762308,1.23640534466144,0.544166378223647
"6,1","6,1",10,0.208642848209331,-30.5579504381157,0.280035127869431,8.34304812834225,0.0608807040277602,0.72059177896449,-0.152783661543417,2.35894643576186,0.0382526029877774,2.44463869813518,0.0550397893030294,0.25479518766335,1.98252935631587,0.346800428927458
"6,1","6,1",15,0.196569456603966,-37.6669396263289,0.36761571234582,18.375641025641,0.0941636306734495,0.0819751268812503,-1.29635088719283,0.295784052556906,2.94897959183673,29.194245758931,0.00374536716140847,12.4103193917544,1.05014883822894,0.0251692056692647
"6,1","6,1",15,0.183068034868192,-40.7499532228741,0.236316322999082,8.75735930735931,0.0850742638183228,0.14269490149557,-0.199444424906659,0.0669370599188946,1.46938775510204,1.88365424172463,0.321640741232277,8.68250922776215,0.550790011125686,0.342123895402316
"6,1","6,1",15,0.0906006672444982,-41.8290079816649,0.0499734979371776,3.97800059417706,0.00983510178362836,0.0383094432585048,-0.0537743590386626,2.87000482752809,1.07206632653061,18.9051091096795,0.773264894781714,3.32391740097615,1.50799920443976,0.467389855727443
"6,1","6,1",20,0.196569456603966,-52.3293121260777,0.267713826340209,14.2625874125874,0.063778999423658,0.114845901350736,-0.785278632682385,0.0796060663378819,3.19355371900826,0.00941000812828286,0.282365204564857,1.58107654119776,4.07775944857546,0.0161411165320966
"6,1","6,1",20,0.170262390670554,-56.4913804814137,0.280084795218258,6.76349206349206,0.0980343353354592,0.335342595126286,-0.0221158760438911,0.297150188414855,1.19421487603306,0.0324297733489356,1.92580329395212,9.09267919744212,2.60315224104091,0.526955782057606
"6,1","6,1",20,0.06530612244898,-56.3372298015865,0.0264668501836859,1.68257575757576,0.00591109921334842,0.0162769274376417,-0.030264733667515,14.7886610655932,1.25107438016529,2.31981437619847,3.87280348111503,2.93230150751061,13.2737169194363,0.51771280705978
"6,1","6,1",25,0.116569456603966,-66.9916846258266,0.141854292722664,7.84667138417138,0.0244913496566638,0.072059825386819,-0.526160788859499,Inf,1.19686721253115,2.38817639209377,1.16726455938758,1.61463818912507,1.62532051668351,0.253824195101328
"6,1","6,1",25,0.130262390670554,-71.4620543408171,0.124855245311238,4.80548340548341,0.0406825611921122,0.155274790832318,-0.00192063149535215,Inf,0.500000000000002,3.11263776749212,1.51680992595129,0.00971660007870898,0.639922063921304,0.500000000000008
"6,1","6,1",25,0.10530612244898,-71.1537529811626,0.0686084982916273,4.70675876411171,0.0164197757575198,0.084543653623983,-0.00774721032986747,Inf,0.538447846208616,6.19287306425359,1.52892316334191,3.81530391606655,1.44873036957996,0.496809673815196
"6,1","6,1",40,0.129737609329446,-107.895788528528,0.126397400817029,14.9413142413142,0.0198324858530264,0.0356539704059814,-0.683284789138639,1.26525168700286,1.5040283203125,0.651528594940138,0.446327576721159,0.441185866589056,0.952134516569036,0.205308767433556
"6,1","6,1",40,0.0702623906705542,-117.453130677818,0.045848288156883,7.45792161767771,0.0127523116740633,0.0843414395925256,-0.0824174360450627,4.72381772111139,0.293090820312499,1.13464170294836,1.01960415844036,0.888740556201158,0.477902740168591,0.458136310872757
"6,1","6,1",40,0.0465694566039658,-112.982760962827,0.022227402419042,4.44077030812325,0.00479069248606428,0.0161319975001963,-0.0442317520877964,6.71411965320648,0.742675781249998,1.30156207349483,1.31678309145071,1.57732456460598,1.18774209030518,0.477587477853155
"6,1","6,1",55,0.0842830638749004,-151.112152628638,0.0478882522120306,9.72085487611803,0.00567610938029272,0.0149660213296032,-0.457210957222628,0.390079508919524,1.03014947475589,0.511792777152394,0.778218688464937,0.405855744358888,0.60674028284276,0.265346267162632
"6,1","6,1",55,0.0701298701298705,-168.531179449118,0.0740143819504294,18.1380204234505,0.0180107156624457,0.116303119112659,-0.913982065187724,0.670256889304256,0.00520616409829239,0.33775117136046,0.187812639735139,0.0245705616715589,0.0575054121570438,0.0954394267651099
"6,1","6,1",55,0.0297376093294459,-161.286097497237,0.00806546406204338,8.4822385620915,0.00101680834798686,0.0123381931102517,-0.1006300204171,1.88436701663399,0.144407422833079,0.846404094688967,0.899099593578398,0.877831557115886,0.648593156781402,0.457080383456516
"6,1","6,1",75,0.0597750937109536,-211.919752145215,0.0320191446088501,11.0239355768818,0.00469127377565715,0.0478565860008441,-0.079232809278551,0.977105047363021,1.36054496310906,0.674624868675644,0.310289387140904,0.433283952649496,0.560695908266402,0.466850678626516
"6,1","6,1",75,0.0761904761904765,-229.801231005177,0.0817938010712463,22.7180800807925,0.0164238781309368,0.11612908844032,-1.24406601826811,0.292686618003226,0.0555555555555568,6.45226935416956e-07,2.76238967849917e-05,8.16977476777503,19.9362561258674,0.000413998934099368
"6,1","6,1",75,0.0342961784505004,-220.398039535714,0.0109458003757742,8.81014125308243,0.00176663057777215,0.0392386301326756,-0.165390756358676,2.83261668791267,0.251625392651033,1.36599245452986,0.440209170586586,2.35568560386008,1.97944634956854,0.398440510052192
"6,1","6,1",105,0.046258503401361,-300.818891222672,0.0208542188439377,8.88714265187008,0.00292430070674704,0.0362990801150351,-0.00182122078524571,0.3224752891553,1.60942906574393,0.327332842824438,0.448146280308671,0.0783843672808585,0.012373156486439,0.691067358616268
"6,1","6,1",105,0.0415257814912723,-317.467164644015,0.0166346937310424,25.6795992503026,0.00143025337464657,0.0352679994229935,-1.11384568762389,0.5,0.0211937716262979,0.391667672046184,1.93022379583133e-06,0.339831139915272,0.0213058570792347,0.100353510446638
"6,1","6,1",105,0.0402108920110495,-307.909822494726,0.00992387065591187,20.0586842980877,0.00086734858686352,0.0153305645023877,-0.192111857159944,0.556204386469506,0.624567474048439,0.505869109590264,0.0506268281326758,0.485951199067325,0.668356915998094,0.552435068324771
"6,1","6,1",145,0.0584095707248421,-424.746350453234,0.0421037248461103,14.7189880472332,0.00634544848870229,0.0655059327164078,-0.239047925342561,0.481480708401241,0.0632629160848615,0.288733170474745,0.0686054215287583,15.1442679660363,25.8302437902153,0.272590968525327
"6,1","6,1",145,0.0600833229108865,-435.69104872097,0.0236155929129499,28.2330412832893,0.00226158595300924,0.0429027890566576,-1.1972507335845,0.653341113800042,0.178392865186251,0.0222249143744355,0.381751215130051,0.212289960719232,7.7686426207424,0.0538709194864158
"6,1","6,1",145,0.0359415980865833,-423.204843654962,0.00610033390278357,17.0437908015239,0.00035009061483435,0.00746190250790869,-0.161117700567445,0.708761854260359,0.120017116346113,0.639006835650829,0.012227488720144,1.31120782352614,0.658419723407283,0.340403986662068
"6,1","6,1",200,0.0603061224489801,-578.633215318763,0.0349438218084579,17.872576482623,0.00529920855052559,0.0598815452245257,-0.0493230232467567,2.55368875836841,0.202479338842979,0.450006352052432,0.0638470819223147,13.5163961521838,170.241467052429,0.442151366500134
"6,1","6,1",200,0.0784305433960342,-601.139214573543,0.0433587883061172,31.3183033067323,0.00365001781329684,0.0525559750293855,-1.67345853749362,7.67952843094858,0.522985537190076,1.18019916142004,0.185785192184869,4.41661245904627,115.262876229546,0.545622021372034
"6,1","6,1",200,0.0452249062890464,-580.791324836345,0.0123030427545077,18.525995586606,0.00122456354576102,0.0260040719428392,-0.107677583070426,0.386684280928865,0.113894628099178,0.199999450067503,0.0481599688474274,0.0460569591768209,5.55789860918785,0.377626940135211
"6,1","10,3",10,0.534759502354836,-29.700347569521,4.94703224893531,75.5367521367521,6.20352971798172,0.324210425293356,-5.61537604538303,Inf,452.044566903188,2331.57757572612,3077.48209687712,3807.17262469692,1099.86081828201,1386.9728817076
"6,1","10,3",10,0.36258198367237,-29.0853742365425,1.535886751384,25.9343434343434,0.948451027644955,0.153117970640933,-0.377231956353903,Inf,150.434091156693,123.842903610247,64.0624012004957,56.078103865146,118.112093885352,49.251920953296
"6,1","10,3",10,0.195706745229942,-29.009700360084,0.291983947986666,6.94693998811646,0.114792598542896,0.065287360358621,1.39546641648833,Inf,124.504463267632,5.86357224624594,103.381699116938,1.23624236606798,0.333922094276756,10.3073476176642
"6,1","10,3",15,0.468092835688169,-44.8942969518094,5.7651232762116,109.604700854701,5.89253223356348,0.331735452544523,-8.5237082126733,16.5313850525822,0.356362122971825,962.545462582586,118.929464456163,17936.2578037581,189.334844041088,357.228096530025
"6,1","10,3",15,0.391359939427495,-43.9058927007408,2.23685997328464,53.3694083694084,1.17311772277623,0.186671660568465,-3.35538390277338,8.9266912931767,0.00570428028172059,129.391336367582,21.5211135938283,669.359890810633,48.7924682593539,105.679167068126
"6,1","10,3",15,0.268092835688169,-44.5126812352843,1.98416301897683,35.0957664884135,1.84587272246893,0.172705127893491,-2.73744761265811,1.57706254769295,0.15653008413656,99.3548683836604,6.77468641994115,1703.64137200404,40.1056027513609,85.5506281753417
"6,1","10,3",20,0.46258198367237,-60.7800025005408,4.76641227680726,113.024281274281,3.81653525897046,0.276691145587221,-9.23596900714541,22.2326962688065,0.0250608101771942,2516.48672346456,222.604475143007,64862.6869627883,380.053529552849,1816.69709175903
"6,1","10,3",20,0.308026606094161,-58.1425696098103,1.30098421254392,38.4103896103896,0.442407863268659,0.112133260828204,-1.67330500444051,5.73111943014704,0.258239254430151,157.591558161395,17.9533857912918,760.151104093605,9.2844448429326,299.89165297735
"6,1","10,3",20,0.284759502354836,-60.5326948757084,2.32746529596845,45.3549168152109,2.14671619573147,0.168851925356486,-4.22572980778947,4.18014421011295,0.00917984343167073,561.413754821315,27.3677701607327,20245.5665215022,75.9720398847834,668.637281099453
"6,1","10,3",25,0.38258198367237,-76.2158992049517,4.34442406221097,109.792895992896,2.84424573093697,0.249364015885718,-9.75037536798462,10.325375373109,0.0183948888382063,1084.99873814757,85.9134916718126,6283.30980983444,32.4440234926662,412.204038323358
"6,1","10,3",25,0.294759502354836,-74.6750660527525,1.51569227059769,43.922582972583,0.79609605776454,0.126149023288398,-3.21493234343075,3.58858358228181,0.12975919283568,104.0750231409,7.84376987564419,434.00760475489,3.49213474314362,95.0054717785313
"6,1","10,3",25,0.30258198367237,-75.1772242048956,1.79223651978233,47.9413547237077,1.22992829370825,0.143793573909829,-4.03121843406291,4.04748879061627,0.0823839209369409,154.370794475138,10.2099754861364,1102.92046436933,5.84088019298015,122.445314909645
"6,1","10,3",40,0.38013258307024,-122.659037682884,4.52499049039663,179.741691641692,3.04129819302787,0.25548120388644,-15.4465339434952,10.6030921448493,0.0172363049275212,755.23071861599,87.7891521918649,5444.53424360248,1357.8979428687,161.909391424067
"6,1","10,3",40,0.284759502354836,-124.996450419521,1.85311251672555,77.3143841253597,1.0119101615729,0.150076214570751,-7.62573717774778,4.39052271269352,0.245754378146176,111.683328962232,11.9763354988636,550.371421305384,331.683443688497,61.016848868683
"6,1","10,3",40,0.31258198367237,-125.185511637293,3.58379881874199,127.296915992504,2.51303183301644,0.215186500283282,-12.2469824265537,5.9244182035971,0.275850374565682,463.263761362014,40.2477765185927,3682.85521485558,883.566238899599,114.798368057092
"6,1","10,3",55,0.334759502354836,-168.224723399549,3.69079861884813,191.657119415672,2.04451364864888,0.220548987938104,-17.5697817281336,14.6435104136655,0.00319702590786906,551.741473907629,70.1537975595108,6931.19754142636,1643.81677743509,1194.96274319192
"6,1","10,3",55,0.243850411445745,-177.426772532363,1.53307588413697,82.9180260902982,0.581930726734965,0.125435190964065,-9.80957514843209,6.05824638211522,1.06599154910438,85.9181804071431,9.65903563391454,526.316836734804,417.81632177879,548.365900990505
"6,1","10,3",55,0.270479015163115,-176.773593766254,2.96016492094338,144.704088933942,1.70475285457888,0.190854560276412,-15.5881262894336,8.18690426877878,0.927745712714332,348.722223451755,37.2238761193213,4794.61674349819,1174.27752118022,1006.202541176
"6,1","10,3",75,0.32513258307024,-229.280337623856,2.71633485361946,190.171384619068,1.13650164887698,0.180388481448826,-17.439818287919,26.174611171475,0.0084938937876487,550.799874815479,215.645137573746,12654.3047184593,2120.96448342868,5076.54042950123
"6,1","10,3",75,0.241426169021502,-241.942908195234,1.64269301472946,111.939966252756,0.54304381262425,0.127181614229465,-13.385743208325,11.9562701442521,2.86785183251031,191.309581932626,67.3803252568012,2766.43756700309,921.676913012405,3661.00929450813
"6,1","10,3",75,0.26258198367237,-237.750658782925,2.38218376513914,161.68202328717,1.0618151676554,0.168417793953506,-17.5180100035696,15.0304092736199,1.21505550132729,419.003898730592,151.940084119298,11015.2708018742,1808.19308004359,5106.11119498936
"6,1","10,3",105,0.300370678308335,-324.241572722236,2.53942581732261,239.926444359959,1.07702011775273,0.171179423825559,-23.4245027203493,175.369474380615,1.45711732449518,4108.69426437471,650.872222549574,61359.2087177848,2129.23404584356,556.486124870178
"6,1","10,3",105,0.262275440213097,-343.827692794055,2.43424863399733,233.841925298322,1.01254044521657,0.173029885148494,-27.4743738376634,120.125397212329,31.8389518617657,3762.84291714329,615.847682083733,54079.8212562052,2184.06278638564,682.562722621359
"6,1","10,3",105,0.291153412243799,-338.846036547818,3.03644485107811,295.089272922375,1.46558591240526,0.199720015488422,-31.1283259102523,161.047416804376,20.3802692889618,5948.69697943046,1012.60563226973,114953.54616078,3052.41134845048,807.351333909917
"6,1","10,3",145,0.258897433389319,-449.123938751985,1.90534560669945,245.761519167277,0.696550291497199,0.141145726617689,-24.6166362240927,395.777505182848,0.0518215783780101,85489.9859453953,528694.450814025,1982.63805977462,116.102321138846,80.139681783603
"6,1","10,3",145,0.253408445139205,-468.885620995449,2.27165645638333,299.424150519848,0.850586362790692,0.163384820098834,-34.391823008064,374.720038838739,5.14372182181512,122258.037836044,798943.790789707,2981.55404623262,162.452601076374,120.522674139417
"6,1","10,3",145,0.29706474229306,-463.635815703853,2.88828942848072,383.132177170673,1.20660434736421,0.192216207403448,-40.592089749459,558.115614244993,2.5760291911583,198965.879871468,1331500.08580988,6067.43075196967,234.103613222389,150.392841700431
"6,1","10,3",200,0.27758198367237,-613.375680653845,1.96771780982277,363.761019131455,0.698890248387701,0.146442647899987,-34.7917883583289,653.054459775419,22.4714317349306,48025.8045302254,158571.196537345,17548.6491188543,410.10509841552,301.807887350709
"6,1","10,3",200,0.24013258307024,-638.982210119517,1.9530956108469,341.879370078774,0.732315178771172,0.144193966276669,-39.5164540834674,462.642292022363,19.2607504633511,47305.0436067904,139400.962167523,19287.5820780439,396.319060649982,353.155295344182
"6,1","10,3",200,0.264759502354836,-625.661364446886,2.35952455318609,434.342402500283,0.979871447208476,0.168422859028284,-44.9777171936117,584.172759592606,0.129869325723411,69368.1833647754,228820.550772602,34723.5985803984,557.271189101954,417.531551644049
